数据时间,总有功功率（kw）
2018/2/28 21:00,230761.6976
2018/2/28 21:15,223483.8451
2018/2/28 21:30,222646.3933
2018/2/28 21:45,220753.7253
2018/2/28 22:00,223078.2226
2018/2/28 22:15,215754.1935
2018/2/28 22:30,209092.9609
2018/2/28 22:45,205685.6339
2018/2/28 23:00,206875.7266
2018/2/28 23:15,197083.8995
2018/2/28 23:30,195183.0339
2018/2/28 23:45,188110.3002
2018/3/1 0:00,190993.7819
2018/3/1 0:15,182162.0443
2018/3/1 0:30,179003.0668
2018/3/1 0:45,177646.6596
2018/3/1 1:00,180499.136
2018/3/1 1:15,172359.4944
2018/3/1 1:30,171975.8364
2018/3/1 1:45,169208.6388
2018/3/1 2:00,172503.8598
2018/3/1 2:15,165430.5019
2018/3/1 2:30,165201.4945
2018/3/1 2:45,166564.4917
2018/3/1 3:00,169334.891
2018/3/1 3:15,164326.2447
2018/3/1 3:30,163420.8308
2018/3/1 3:45,163391.5966
2018/3/1 4:00,167121.0603
2018/3/1 4:15,161685.0852
2018/3/1 4:30,163229.7233
2018/3/1 4:45,161428.9904
2018/3/1 5:00,168140.7098
2018/3/1 5:15,166932.2459
2018/3/1 5:30,165419.9754
2018/3/1 5:45,166817.2562
2018/3/1 6:00,174031.492
2018/3/1 6:15,171695.2894
2018/3/1 6:30,178970.0588
2018/3/1 6:45,183830.1924
2018/3/1 7:00,190196.6827
2018/3/1 7:15,190251.369
2018/3/1 7:30,191809.3067
2018/3/1 7:45,195596.1566
2018/3/1 8:00,205276.8601
2018/3/1 8:15,208958.2788
2018/3/1 8:30,214524.1247
2018/3/1 8:45,219001.4359
2018/3/1 9:00,227105.2423
2018/3/1 9:15,224934.4089
2018/3/1 9:30,227757.951
2018/3/1 9:45,231468.5724
2018/3/1 10:00,238792.0229
2018/3/1 10:15,235070.3888
2018/3/1 10:30,235905.2478
2018/3/1 10:45,236970.1385
2018/3/1 11:00,243114.7166
2018/3/1 11:15,240938.8598
2018/3/1 11:30,238668.0987
2018/3/1 11:45,239747.8279
2018/3/1 12:00,238681.8581
2018/3/1 12:15,227282.2142
2018/3/1 12:30,228195.2456
2018/3/1 12:45,226162.5169
2018/3/1 13:00,230758.7375
2018/3/1 13:15,233165.8477
2018/3/1 13:30,225747.059
2018/3/1 13:45,226909.4022
2018/3/1 14:00,231314.9333
2018/3/1 14:15,228748.0093
2018/3/1 14:30,230864.5074
2018/3/1 14:45,228728.872
2018/3/1 15:00,235690.4422
2018/3/1 15:15,232408.9388
2018/3/1 15:30,232156.0698
2018/3/1 15:45,233139.7459
2018/3/1 16:00,240035.212
2018/3/1 16:15,233029.8361
2018/3/1 16:30,233817.8812
2018/3/1 16:45,235153.2844
2018/3/1 17:00,239147.9662
2018/3/1 17:15,237832.5455
2018/3/1 17:30,237787.1586
2018/3/1 17:45,235556.1189
2018/3/1 18:00,244411.5729
2018/3/1 18:15,237981.9096
2018/3/1 18:30,250955.6706
2018/3/1 18:45,241932.9191
2018/3/1 19:00,247509.9937
2018/3/1 19:15,238908.1515
2018/3/1 19:30,236154.5727
2018/3/1 19:45,234644.6605
2018/3/1 20:00,240536.7629
2018/3/1 20:15,231537.175
2018/3/1 20:30,230628.0594
2018/3/1 20:45,229393.997
2018/3/1 21:00,238707.302
2018/3/1 21:15,226729.4884
2018/3/1 21:30,227337.5153
2018/3/1 21:45,224892.8105
2018/3/1 22:00,229248.5849
2018/3/1 22:15,216517.277
2018/3/1 22:30,214862.4821
2018/3/1 22:45,209508.53
2018/3/1 23:00,214064.4461
2018/3/1 23:15,201220.4366
2018/3/1 23:30,197454.2369
2018/3/1 23:45,194005.0937
2018/3/2 0:00,213138.7169
2018/3/2 0:15,186533.5514
2018/3/2 0:30,184004.3171
2018/3/2 0:45,181251.6629
2018/3/2 1:00,189321.5087
2018/3/2 1:15,177990.4213
2018/3/2 1:30,175312.0821
2018/3/2 1:45,176310.9523
2018/3/2 2:00,183024.5645
2018/3/2 2:15,172793.4354
2018/3/2 2:30,171599.0232
2018/3/2 2:45,170195.7491
2018/3/2 3:00,180943.2937
2018/3/2 3:15,169279.4737
2018/3/2 3:30,169401.5244
2018/3/2 3:45,168227.3235
2018/3/2 4:00,179057.7884
2018/3/2 4:15,168389.4173
2018/3/2 4:30,168096.3018
2018/3/2 4:45,167428.5128
2018/3/2 5:00,177624.6403
2018/3/2 5:15,169203.905
2018/3/2 5:30,170439.3884
2018/3/2 5:45,171400.2823
2018/3/2 6:00,184870.9192
2018/3/2 6:15,176884.7403
2018/3/2 6:30,181995.9097
2018/3/2 6:45,186851.9211
2018/3/2 7:00,201861.6511
2018/3/2 7:15,193396.9483
2018/3/2 7:30,195742.4586
2018/3/2 7:45,199073.6529
2018/3/2 8:00,209746.0997
2018/3/2 8:15,214618.0487
2018/3/2 8:30,219150.3508
2018/3/2 8:45,224933.6651
2018/3/2 9:00,231822.5801
2018/3/2 9:15,231952.1859
2018/3/2 9:30,232623.3797
2018/3/2 9:45,235253.9929
2018/3/2 10:00,242037.2789
2018/3/2 10:15,239380.7314
2018/3/2 10:30,239775.6137
2018/3/2 10:45,240323.281
2018/3/2 11:00,250806.8452
2018/3/2 11:15,243182.2829
2018/3/2 11:30,241706.3808
2018/3/2 11:45,239751.9318
2018/3/2 12:00,239081.3345
2018/3/2 12:15,229999.1288
2018/3/2 12:30,227239.6171
2018/3/2 12:45,227920.8073
2018/3/2 13:00,236867.1655
2018/3/2 13:15,227685.8398
2018/3/2 13:30,228045.9903
2018/3/2 13:45,232076.1263
2018/3/2 14:00,233435.4141
2018/3/2 14:15,232642.7745
2018/3/2 14:30,232887.6122
2018/3/2 14:45,231812.9794
2018/3/2 15:00,239577.5525
2018/3/2 15:15,233906.4828
2018/3/2 15:30,234395.5898
2018/3/2 15:45,233118.8174
2018/3/2 16:00,239639.8836
2018/3/2 16:15,233652.811
2018/3/2 16:30,234387.2572
2018/3/2 16:45,236797.9648
2018/3/2 17:00,239605.6042
2018/3/2 17:15,234902.7942
2018/3/2 17:30,235292.2548
2018/3/2 17:45,235265.6916
2018/3/2 18:00,240858.0145
2018/3/2 18:15,234401.7984
2018/3/2 18:30,235444.8606
2018/3/2 18:45,237054.5524
2018/3/2 19:00,245113.4297
2018/3/2 19:15,234116.7415
2018/3/2 19:30,244959.994
2018/3/2 19:45,230661.0743
2018/3/2 20:00,239804.8738
2018/3/2 20:15,229636.4869
2018/3/2 20:30,228329.4285
2018/3/2 20:45,226928.1719
2018/3/2 21:00,248513.9475
2018/3/2 21:15,226012.3373
2018/3/2 21:30,222911.0642
2018/3/2 21:45,222631.3944
2018/3/2 22:00,229737.8016
2018/3/2 22:15,218364.2548
2018/3/2 22:30,214354.9372
2018/3/2 22:45,211061.5673
2018/3/2 23:00,213044.1016
2018/3/2 23:15,205175.9222
2018/3/2 23:30,203243.154
2018/3/2 23:45,197233.4624
2018/3/3 0:00,205091.9492
2018/3/3 0:15,192855.014
2018/3/3 0:30,189173.5646
2018/3/3 0:45,187582.5264
2018/3/3 1:00,196006.9449
2018/3/3 1:15,182329.3749
2018/3/3 1:30,180501.3446
2018/3/3 1:45,178912.2413
2018/3/3 2:00,188422.5101
2018/3/3 2:15,177065.1353
2018/3/3 2:30,174909.4447
2018/3/3 2:45,174330.1942
2018/3/3 3:00,185248.3288
2018/3/3 3:15,174317.4083
2018/3/3 3:30,174943.0624
2018/3/3 3:45,171523.7561
2018/3/3 4:00,182137.5867
2018/3/3 4:15,188468.2312
2018/3/3 4:30,169963.5323
2018/3/3 4:45,169760.6131
2018/3/3 5:00,180449.4557
2018/3/3 5:15,169703.455
2018/3/3 5:30,170392.4434
2018/3/3 5:45,188552.7129
2018/3/3 6:00,183009.2184
2018/3/3 6:15,174416.1187
2018/3/3 6:30,176418.221
2018/3/3 6:45,179873.3875
2018/3/3 7:00,193591.6604
2018/3/3 7:15,189391.5345
2018/3/3 7:30,192735.8631
2018/3/3 7:45,196616.1996
2018/3/3 8:00,213331.2135
2018/3/3 8:15,213211.0177
2018/3/3 8:30,220457.9717
2018/3/3 8:45,222678.2128
2018/3/3 9:00,235310.2325
2018/3/3 9:15,243148.8861
2018/3/3 9:30,233160.3574
2018/3/3 9:45,236767.4589
2018/3/3 10:00,248844.2369
2018/3/3 10:15,240608.0026
2018/3/3 10:30,243826.167
2018/3/3 10:45,243069.4385
2018/3/3 11:00,250222.1222
2018/3/3 11:15,246345.9049
2018/3/3 11:30,247451.375
2018/3/3 11:45,246408.7894
2018/3/3 12:00,244272.9008
2018/3/3 12:15,234414.0425
2018/3/3 12:30,232621.896
2018/3/3 12:45,236206.392
2018/3/3 13:00,244373.7767
2018/3/3 13:15,234215.4007
2018/3/3 13:30,233699.2204
2018/3/3 13:45,235699.6449
2018/3/3 14:00,242172.5253
2018/3/3 14:15,236544.2252
2018/3/3 14:30,236954.2507
2018/3/3 14:45,236564.9415
2018/3/3 15:00,247149.2304
2018/3/3 15:15,238674.1925
2018/3/3 15:30,239234.3182
2018/3/3 15:45,239571.3201
2018/3/3 16:00,249616.4845
2018/3/3 16:15,240700.3698
2018/3/3 16:30,241504.7347
2018/3/3 16:45,242716.4085
2018/3/3 17:00,252703.8293
2018/3/3 17:15,243648.423
2018/3/3 17:30,242793.3822
2018/3/3 17:45,240783.3106
2018/3/3 18:00,251023.0118
2018/3/3 18:15,241131.5039
2018/3/3 18:30,243905.8379
2018/3/3 18:45,245416.0213
2018/3/3 19:00,252724.7404
2018/3/3 19:15,241797.1611
2018/3/3 19:30,239935.3773
2018/3/3 19:45,238428.7181
2018/3/3 20:00,247493.4194
2018/3/3 20:15,235985.6171
2018/3/3 20:30,235805.6442
2018/3/3 20:45,234515.9392
2018/3/3 21:00,244164.7616
2018/3/3 21:15,232712.2669
2018/3/3 21:30,230954.9573
2018/3/3 21:45,228394.0787
2018/3/3 22:00,236391.9921
2018/3/3 22:15,223632.8358
2018/3/3 22:30,221632.3194
2018/3/3 22:45,215252.7301
2018/3/3 23:00,220383.3656
2018/3/3 23:15,208474.1295
2018/3/3 23:30,204802.6915
2018/3/3 23:45,200360.0263
2018/3/4 0:00,207630.4332
2018/3/4 0:15,195216.5951
2018/3/4 0:30,192286.7217
2018/3/4 0:45,189750.0962
2018/3/4 1:00,192314.5847
2018/3/4 1:15,185288.4726
2018/3/4 1:30,183371.428
2018/3/4 1:45,183482.382
2018/3/4 2:00,190908.1738
2018/3/4 2:15,180907.5404
2018/3/4 2:30,177315.6654
2018/3/4 2:45,177347.1835
2018/3/4 3:00,187209.1062
2018/3/4 3:15,176206.3869
2018/3/4 3:30,176737.2401
2018/3/4 3:45,175539.6317
2018/3/4 4:00,184587.2985
2018/3/4 4:15,173353.1738
2018/3/4 4:30,172979.9224
2018/3/4 4:45,174843.308
2018/3/4 5:00,184130.8354
2018/3/4 5:15,173869.4715
2018/3/4 5:30,178506.9064
2018/3/4 5:45,177713.1234
2018/3/4 6:00,203227.1694
2018/3/4 6:15,176995.7226
2018/3/4 6:30,178594.9222
2018/3/4 6:45,184182.654
2018/3/4 7:00,194123.9563
2018/3/4 7:15,189078.2248
2018/3/4 7:30,191216.6113
2018/3/4 7:45,197385.196
2018/3/4 8:00,210769.4409
2018/3/4 8:15,212404.66
2018/3/4 8:30,219169.5316
2018/3/4 8:45,223530.0775
2018/3/4 9:00,237703.2734
2018/3/4 9:15,232321.0507
2018/3/4 9:30,247511.2494
2018/3/4 9:45,238516.1813
2018/3/4 10:00,248945.5691
2018/3/4 10:15,242796.1501
2018/3/4 10:30,245827.6321
2018/3/4 10:45,247433.1292
2018/3/4 11:00,258142.4753
2018/3/4 11:15,261539.1015
2018/3/4 11:30,249317.6663
2018/3/4 11:45,246074.3294
2018/3/4 12:00,249395.3359
2018/3/4 12:15,239699.5728
2018/3/4 12:30,250512.7068
2018/3/4 12:45,239562.8442
2018/3/4 13:00,245483.6996
2018/3/4 13:15,240330.3413
2018/3/4 13:30,241440.8587
2018/3/4 13:45,244025.6554
2018/3/4 14:00,251834.2166
2018/3/4 14:15,241444.1644
2018/3/4 14:30,243198.1019
2018/3/4 14:45,242881.1358
2018/3/4 15:00,251932.2908
2018/3/4 15:15,244886.1865
2018/3/4 15:30,242598.383
2018/3/4 15:45,243311.1547
2018/3/4 16:00,251558.2613
2018/3/4 16:15,243393.6999
2018/3/4 16:30,245816.8247
2018/3/4 16:45,247696.2852
2018/3/4 17:00,255530.4213
2018/3/4 17:15,249251.4661
2018/3/4 17:30,250142.9647
2018/3/4 17:45,247804.1236
2018/3/4 18:00,255111.1175
2018/3/4 18:15,245592.2444
2018/3/4 18:30,248057.9699
2018/3/4 18:45,247231.1209
2018/3/4 19:00,255110.3476
2018/3/4 19:15,244650.2096
2018/3/4 19:30,243411.2582
2018/3/4 19:45,241967.5128
2018/3/4 20:00,248692.3047
2018/3/4 20:15,240170.4837
2018/3/4 20:30,237357.0751
2018/3/4 20:45,236761.4461
2018/3/4 21:00,245428.708
2018/3/4 21:15,236145.9186
2018/3/4 21:30,233662.8024
2018/3/4 21:45,231906.522
2018/3/4 22:00,232727.7416
2018/3/4 22:15,225393.3471
2018/3/4 22:30,221129.7715
2018/3/4 22:45,217237.4668
2018/3/4 23:00,222506.0129
2018/3/4 23:15,209540.9695
2018/3/4 23:30,206023.1149
2018/3/4 23:45,201665.3525
2018/3/5 0:00,208980.3376
2018/3/5 0:15,197990.6092
2018/3/5 0:30,193923.2636
2018/3/5 0:45,192339.0455
2018/3/5 1:00,201992.4097
2018/3/5 1:15,188301.7922
2018/3/5 1:30,187005.1138
2018/3/5 1:45,184690.4304
2018/3/5 2:00,193119.0267
2018/3/5 2:15,183328.2853
2018/3/5 2:30,183397.4331
2018/3/5 2:45,180684.7841
2018/3/5 3:00,191757.6495
2018/3/5 3:15,180549.0819
2018/3/5 3:30,181681.7164
2018/3/5 3:45,180474.7648
2018/3/5 4:00,189660.5506
2018/3/5 4:15,182220.6255
2018/3/5 4:30,177765.3022
2018/3/5 4:45,178014.2842
2018/3/5 5:00,190071.995
2018/3/5 5:15,179444.7289
2018/3/5 5:30,180721.1148
2018/3/5 5:45,182629.1104
2018/3/5 6:00,194446.6894
2018/3/5 6:15,187941.5151
2018/3/5 6:30,192759.8309
2018/3/5 6:45,196395.53
2018/3/5 7:00,210461.6629
2018/3/5 7:15,205149.4098
2018/3/5 7:30,207071.4094
2018/3/5 7:45,211589.1983
2018/3/5 8:00,227190.8398
2018/3/5 8:15,231674.1954
2018/3/5 8:30,238483.4556
2018/3/5 8:45,244020.6783
2018/3/5 9:00,270927.3507
2018/3/5 9:15,255306.9033
2018/3/5 9:30,256934.0019
2018/3/5 9:45,261564.2044
2018/3/5 10:00,273026.4008
2018/3/5 10:15,264236.1887
2018/3/5 10:30,266538.3878
2018/3/5 10:45,267631.3613
2018/3/5 11:00,280441.9871
2018/3/5 11:15,271500.6712
2018/3/5 11:30,270847.6221
2018/3/5 11:45,268101.131
2018/3/5 12:00,268397.5364
2018/3/5 12:15,255480.3041
2018/3/5 12:30,253475.1875
2018/3/5 12:45,252792.0011
2018/3/5 13:00,262668.3252
2018/3/5 13:15,253329.5704
2018/3/5 13:30,254474.0119
2018/3/5 13:45,257630.1947
2018/3/5 14:00,267120.6202
2018/3/5 14:15,259980.5191
2018/3/5 14:30,258379.2967
2018/3/5 14:45,259345.161
2018/3/5 15:00,262729.1852
2018/3/5 15:15,261771.5212
2018/3/5 15:30,261390.1454
2018/3/5 15:45,262758.002
2018/3/5 16:00,272200.423
2018/3/5 16:15,263775.5976
2018/3/5 16:30,264435.1967
2018/3/5 16:45,266624.4977
2018/3/5 17:00,274995.795
2018/3/5 17:15,265198.1046
2018/3/5 17:30,265450.5641
2018/3/5 17:45,259913.8906
2018/3/5 18:00,268068.5256
2018/3/5 18:15,258885.6538
2018/3/5 18:30,261373.2145
2018/3/5 18:45,261850.5591
2018/3/5 19:00,268219.6274
2018/3/5 19:15,256011.6279
2018/3/5 19:30,256009.5794
2018/3/5 19:45,254077.3902
2018/3/5 20:00,262095.5478
2018/3/5 20:15,251568.309
2018/3/5 20:30,260805.6496
2018/3/5 20:45,247573.6569
2018/3/5 21:00,267071.4115
2018/3/5 21:15,244327.4025
2018/3/5 21:30,248806.6127
2018/3/5 21:45,247724.8204
2018/3/5 22:00,253503.2143
2018/3/5 22:15,233607.04
2018/3/5 22:30,231029.5598
2018/3/5 22:45,226513.4171
2018/3/5 23:00,232792.9222
2018/3/5 23:15,217966.7693
2018/3/5 23:30,214714.8284
2018/3/5 23:45,211785.0289
2018/3/6 0:00,217651.924
2018/3/6 0:15,203343.8073
2018/3/6 0:30,202657.1823
2018/3/6 0:45,198708.7455
2018/3/6 1:00,207649.0175
2018/3/6 1:15,195242.1149
2018/3/6 1:30,196166.9327
2018/3/6 1:45,190562.2898
2018/3/6 2:00,201649.5351
2018/3/6 2:15,188131.2667
2018/3/6 2:30,189689.968
2018/3/6 2:45,188742.8193
2018/3/6 3:00,214873.9156
2018/3/6 3:15,189790.7806
2018/3/6 3:30,186848.3961
2018/3/6 3:45,186562.6084
2018/3/6 4:00,195402.4866
2018/3/6 4:15,184344.3552
2018/3/6 4:30,184640.7091
2018/3/6 4:45,183389.0984
2018/3/6 5:00,187537.9337
2018/3/6 5:15,184248.926
2018/3/6 5:30,185812.5844
2018/3/6 5:45,187674.4314
2018/3/6 6:00,200206.4295
2018/3/6 6:15,193196.0307
2018/3/6 6:30,195649.761
2018/3/6 6:45,201052.7432
2018/3/6 7:00,229480.9664
2018/3/6 7:15,208929.6637
2018/3/6 7:30,210690.9128
2018/3/6 7:45,216285.069
2018/3/6 8:00,231370.2847
2018/3/6 8:15,232526.6512
2018/3/6 8:30,239744.6616
2018/3/6 8:45,245604.7698
2018/3/6 9:00,257477.5042
2018/3/6 9:15,255072.4292
2018/3/6 9:30,258727.0453
2018/3/6 9:45,260019.4568
2018/3/6 10:00,271554.5791
2018/3/6 10:15,263989.6485
2018/3/6 10:30,264363.1753
2018/3/6 10:45,267673.3836
2018/3/6 11:00,271593.2868
2018/3/6 11:15,268582.9452
2018/3/6 11:30,266597.5654
2018/3/6 11:45,265821.2775
2018/3/6 12:00,266493.4947
2018/3/6 12:15,252206.135
2018/3/6 12:30,251351.0793
2018/3/6 12:45,253850.4334
2018/3/6 13:00,259842.0411
2018/3/6 13:15,251295.1107
2018/3/6 13:30,251701.2467
2018/3/6 13:45,255601.937
2018/3/6 14:00,266458.0386
2018/3/6 14:15,256780.2322
2018/3/6 14:30,257311.1715
2018/3/6 14:45,270866.5463
2018/3/6 15:00,266448.0092
2018/3/6 15:15,261394.9083
2018/3/6 15:30,259052.0454
2018/3/6 15:45,260682.6952
2018/3/6 16:00,280034.081
2018/3/6 16:15,260814.0294
2018/3/6 16:30,261848.2889
2018/3/6 16:45,263546.35
2018/3/6 17:00,272093.3756
2018/3/6 17:15,263461.144
2018/3/6 17:30,274875.9575
2018/3/6 17:45,261868.228
2018/3/6 18:00,270154.7285
2018/3/6 18:15,258761.2795
2018/3/6 18:30,257798.2195
2018/3/6 18:45,258696.5215
2018/3/6 19:00,267005.2037
2018/3/6 19:15,255146.4079
2018/3/6 19:30,253564.8079
2018/3/6 19:45,252112.1275
2018/3/6 20:00,259414.4694
2018/3/6 20:15,249708.7361
2018/3/6 20:30,248882.8329
2018/3/6 20:45,247743.0392
2018/3/6 21:00,255266.653
2018/3/6 21:15,243112.3981
2018/3/6 21:30,240952.9929
2018/3/6 21:45,241835.4554
2018/3/6 22:00,240402.7016
2018/3/6 22:15,232183.3583
2018/3/6 22:30,228569.2945
2018/3/6 22:45,227408.445
2018/3/6 23:00,230473.1479
2018/3/6 23:15,216327.8869
2018/3/6 23:30,215130.0064
2018/3/6 23:45,208982.6339
2018/3/7 0:00,215197.3313
2018/3/7 0:15,202583.2476
2018/3/7 0:30,199812.0141
2018/3/7 0:45,198093.7286
2018/3/7 1:00,206332.0669
2018/3/7 1:15,195361.851
2018/3/7 1:30,193139.9801
2018/3/7 1:45,192995.4834
2018/3/7 2:00,201330.2482
2018/3/7 2:15,190155.6186
2018/3/7 2:30,188777.589
2018/3/7 2:45,189598.1042
2018/3/7 3:00,200107.3508
2018/3/7 3:15,187530.6506
2018/3/7 3:30,186078.5873
2018/3/7 3:45,189411.8117
2018/3/7 4:00,195570.266
2018/3/7 4:15,185397.1662
2018/3/7 4:30,182886.9502
2018/3/7 4:45,184943.3221
2018/3/7 5:00,196533.6612
2018/3/7 5:15,186040.9957
2018/3/7 5:30,190643.2484
2018/3/7 5:45,189273.0814
2018/3/7 6:00,200740.7356
2018/3/7 6:15,194494.2421
2018/3/7 6:30,194394.3932
2018/3/7 6:45,200723.7993
2018/3/7 7:00,213957.198
2018/3/7 7:15,209696.5297
2018/3/7 7:30,226045.4192
2018/3/7 7:45,215437.1049
2018/3/7 8:00,230640.4025
2018/3/7 8:15,239355.0174
2018/3/7 8:30,239274.0719
2018/3/7 8:45,244728.7257
2018/3/7 9:00,257085.4559
2018/3/7 9:15,251981.2811
2018/3/7 9:30,257257.5342
2018/3/7 9:45,260495.0246
2018/3/7 10:00,266698.9847
2018/3/7 10:15,265234.2605
2018/3/7 10:30,265212.85
2018/3/7 10:45,279235.039
2018/3/7 11:00,276777.388
2018/3/7 11:15,281314.5412
2018/3/7 11:30,278512.4752
2018/3/7 11:45,264938.8034
2018/3/7 12:00,275092.4358
2018/3/7 12:15,250122.5115
2018/3/7 12:30,251257.5282
2018/3/7 12:45,249426.9164
2018/3/7 13:00,258274.8676
2018/3/7 13:15,252856.3069
2018/3/7 13:30,251725.8303
2018/3/7 13:45,256513.4022
2018/3/7 14:00,276805.9488
2018/3/7 14:15,258622.6691
2018/3/7 14:30,259975.4384
2018/3/7 14:45,259445.1532
2018/3/7 15:00,267108.6312
2018/3/7 15:15,259036.3451
2018/3/7 15:30,260979.2725
2018/3/7 15:45,259744.654
2018/3/7 16:00,266968.5626
2018/3/7 16:15,262428.4745
2018/3/7 16:30,264000.2012
2018/3/7 16:45,264997.8343
2018/3/7 17:00,275424.1083
2018/3/7 17:15,266148.8056
2018/3/7 17:30,264498.2409
2018/3/7 17:45,263697.0469
2018/3/7 18:00,270783.2267
2018/3/7 18:15,260403.5206
2018/3/7 18:30,260022.1032
2018/3/7 18:45,260169.2551
2018/3/7 19:00,270179.8525
2018/3/7 19:15,260253.3051
2018/3/7 19:30,258581.0512
2018/3/7 19:45,255601.4881
2018/3/7 20:00,262877.2695
2018/3/7 20:15,251797.4224
2018/3/7 20:30,251044.2641
2018/3/7 20:45,251379.7004
2018/3/7 21:00,259107.0847
2018/3/7 21:15,246825.4059
2018/3/7 21:30,243953.754
2018/3/7 21:45,243153.9191
2018/3/7 22:00,247278.3811
2018/3/7 22:15,236410.214
2018/3/7 22:30,231988.0474
2018/3/7 22:45,231309.0581
2018/3/7 23:00,235162.1798
2018/3/7 23:15,221434.7101
2018/3/7 23:30,216878.2785
2018/3/7 23:45,228651.6526
2018/3/8 0:00,219041.0645
2018/3/8 0:15,207834.6563
2018/3/8 0:30,205906.7109
2018/3/8 0:45,204013.3552
2018/3/8 1:00,205785.429
2018/3/8 1:15,199288.1586
2018/3/8 1:30,198844.7736
2018/3/8 1:45,199990.5826
2018/3/8 2:00,208474.7096
2018/3/8 2:15,193852.1036
2018/3/8 2:30,193625.4133
2018/3/8 2:45,194290.3886
2018/3/8 3:00,204767.4639
2018/3/8 3:15,194295.6733
2018/3/8 3:30,192129.2363
2018/3/8 3:45,190405.4645
2018/3/8 4:00,200978.0113
2018/3/8 4:15,189318.7839
2018/3/8 4:30,188993.404
2018/3/8 4:45,205756.8959
2018/3/8 5:00,199621.1132
2018/3/8 5:15,192612.0492
2018/3/8 5:30,193355.5657
2018/3/8 5:45,194375.2577
2018/3/8 6:00,206231.1487
2018/3/8 6:15,199117.3066
2018/3/8 6:30,204698.4101
2018/3/8 6:45,221367.7455
2018/3/8 7:00,220161.5022
2018/3/8 7:15,211361.2325
2018/3/8 7:30,215583.7224
2018/3/8 7:45,218326.1034
2018/3/8 8:00,232520.5739
2018/3/8 8:15,233281.8765
2018/3/8 8:30,242417.7901
2018/3/8 8:45,247412.8735
2018/3/8 9:00,263238.9405
2018/3/8 9:15,255550.9004
2018/3/8 9:30,257836.1527
2018/3/8 9:45,261918.7609
2018/3/8 10:00,272171.8709
2018/3/8 10:15,264607.6244
2018/3/8 10:30,266064.9231
2018/3/8 10:45,268566.6679
2018/3/8 11:00,280902.4701
2018/3/8 11:15,276232.7375
2018/3/8 11:30,276004.1722
2018/3/8 11:45,274169.1546
2018/3/8 12:00,273126.8703
2018/3/8 12:15,260037.0184
2018/3/8 12:30,260123.3783
2018/3/8 12:45,257496.6735
2018/3/8 13:00,268679.749
2018/3/8 13:15,259283.5665
2018/3/8 13:30,260689.609
2018/3/8 13:45,264224.4055
2018/3/8 14:00,273053.4536
2018/3/8 14:15,265740.6244
2018/3/8 14:30,264917.5319
2018/3/8 14:45,272477.1249
2018/3/8 15:00,285252.2992
2018/3/8 15:15,271338.9395
2018/3/8 15:30,272004.7415
2018/3/8 15:45,273487.1674
2018/3/8 16:00,284268.2383
2018/3/8 16:15,275626.4275
2018/3/8 16:30,276044.2136
2018/3/8 16:45,277584.2488
2018/3/8 17:00,286394.1139
2018/3/8 17:15,277970.34
2018/3/8 17:30,277725.9388
2018/3/8 17:45,275474.0368
2018/3/8 18:00,281312.3775
2018/3/8 18:15,270711.2289
2018/3/8 18:30,270993.5058
2018/3/8 18:45,272979.6264
2018/3/8 19:00,280762.9652
2018/3/8 19:15,270068.2333
2018/3/8 19:30,267458.3096
2018/3/8 19:45,266637.1369
2018/3/8 20:00,271982.7421
2018/3/8 20:15,262416.8922
2018/3/8 20:30,261438.0275
2018/3/8 20:45,261143.216
2018/3/8 21:00,269238.1918
2018/3/8 21:15,259434.6527
2018/3/8 21:30,259013.7113
2018/3/8 21:45,257784.6054
2018/3/8 22:00,265123.0614
2018/3/8 22:15,252035.5983
2018/3/8 22:30,251525.8391
2018/3/8 22:45,248041.092
2018/3/8 23:00,252452.499
2018/3/8 23:15,240511.6869
2018/3/8 23:30,234965.1559
2018/3/8 23:45,229127.1832
2018/3/9 0:00,234872.9937
2018/3/9 0:15,225303.4378
2018/3/9 0:30,221297.4202
2018/3/9 0:45,220195.015
2018/3/9 1:00,227628.8346
2018/3/9 1:15,216190.7387
2018/3/9 1:30,212678.2577
2018/3/9 1:45,211737.6219
2018/3/9 2:00,220607.7488
2018/3/9 2:15,212333.646
2018/3/9 2:30,211057.821
2018/3/9 2:45,210302.1288
2018/3/9 3:00,222125.1875
2018/3/9 3:15,213037.5772
2018/3/9 3:30,213385.1046
2018/3/9 3:45,211197.8493
2018/3/9 4:00,221335.9238
2018/3/9 4:15,209033.2921
2018/3/9 4:30,208052.6201
2018/3/9 4:45,209849.7165
2018/3/9 5:00,219810.0733
2018/3/9 5:15,209404.8493
2018/3/9 5:30,223906.8538
2018/3/9 5:45,212431.4469
2018/3/9 6:00,223412.9478
2018/3/9 6:15,218901.0234
2018/3/9 6:30,219380.4285
2018/3/9 6:45,224761.7608
2018/3/9 7:00,235803.2369
2018/3/9 7:15,230479.9973
2018/3/9 7:30,232759.6565
2018/3/9 7:45,238859.52
2018/3/9 8:00,249057.4375
2018/3/9 8:15,250386.4343
2018/3/9 8:30,256750.5513
2018/3/9 8:45,260063.8663
2018/3/9 9:00,266161.4392
2018/3/9 9:15,278545.4601
2018/3/9 9:30,270859.8849
2018/3/9 9:45,274001.7192
2018/3/9 10:00,284481.4055
2018/3/9 10:15,277984.0821
2018/3/9 10:30,279287.6037
2018/3/9 10:45,280416.8719
2018/3/9 11:00,290356.1872
2018/3/9 11:15,282956.7159
2018/3/9 11:30,281051.9407
